property_id,url,property_type,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_equipped_kitchen,has_swimming_pool,has_open_fire,property_subtype,postal_code,locality,sale_type
VBD36598,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/vbd36598,Apartment,175000.0,1.0,50.0,nan,,0.0,1.0,,,,,apartment,1120.0,neder-over-heembeek,standard
RBU45648,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbu45648,Apartment,610000.0,3.0,,New,2.0,,1.0,,,,,apartment,1020.0,laken,standard
RBU45649,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbu45649,Apartment,299000.0,3.0,,New,2.0,,1.0,,,,,apartment,1020.0,laken,standard
RBU45551,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu45551,Apartment,425000.0,1.0,70.0,Normal,2.0,1.0,,,,,,apartment,1000.0,brussels,standard
VBD37127,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd37127,Apartment,475000.0,3.0,115.0,Fully renovated,,0.0,,,,,,apartment,1000.0,brussels,standard
VBD37445,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd37445,Apartment,174500.0,,29.0,New,2.0,,,,,,,studio,1000.0,brussels,standard
VBD37448,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd37448,Apartment,179500.0,0.0,29.0,New,2.0,,,,,,,studio,1000.0,brussels,standard
VBD37831,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd37831,Apartment,252000.0,1.0,68.0,Excellent,3.0,,,,,,,apartment,1000.0,brussels,standard
VBD37925,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd37925,Apartment,329000.0,2.0,112.0,Excellent,2.0,0.0,,,,,,duplex,1000.0,brussels,standard
VBD38044,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd38044,Apartment,390000.0,4.0,130.0,nan,2.0,0.0,,,,,,duplex,1000.0,brussels,standard
VBD38147,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd38147,Apartment,225000.0,1.0,,Normal,,,1.0,,,,,apartment,1000.0,brussels,standard
VBD38076,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd38076,Apartment,480000.0,2.0,117.0,Normal,2.0,1.0,,,,,,apartment,1000.0,brussels,standard
VBD38299,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd38299,Apartment,699000.0,3.0,253.0,Excellent,2.0,0.0,1.0,,,,,duplex,1000.0,brussels,standard
VBD38457,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd38457,Apartment,575000.0,3.0,139.0,New,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD38458,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd38458,Apartment,499000.0,3.0,130.0,New,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD38460,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd38460,Apartment,425000.0,2.0,100.0,New,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD38655,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd38655,Apartment,299000.0,1.0,51.0,Normal,2.0,1.0,,,,,,apartment,1000.0,brussels,standard
VBD38461,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd38461,Apartment,209000.0,0.0,36.0,New,2.0,0.0,,,,,,studio,1000.0,brussels,standard
VBD38813,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/vbd38813,Apartment,290000.0,2.0,92.0,Excellent,2.0,0.0,,,,,,apartment,1120.0,neder-over-heembeek,standard
VBD38814,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/vbd38814,Apartment,315000.0,2.0,92.0,Excellent,2.0,0.0,,,,,,apartment,1120.0,neder-over-heembeek,standard
RBU48418,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbu48418,Apartment,295000.0,2.0,91.0,Normal,,0.0,,,,,,apartment,1020.0,laken,standard
VBD38467,https://immovlan.be/en/detail/ground-floor/for-sale/1020/laken/vbd38467,Other,269000.0,2.0,75.0,Normal,3.0,,1.0,,,,,ground-floor,1020.0,laken,standard
VBD39052,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39052,Apartment,229000.0,1.0,54.0,Excellent,,1.0,,,,,,apartment,1000.0,brussels,standard
VBD38932,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd38932,Apartment,275000.0,5.0,212.0,To be renovated,2.0,,,,,,,apartment,1020.0,laken,standard
VBD39054,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39054,Apartment,249000.0,2.0,75.0,nan,,,,,,,,apartment,1000.0,brussels,standard
VBD39126,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39126,Apartment,389000.0,2.0,98.0,Normal,,0.0,,,,,,apartment,1000.0,brussels,standard
VBD39117,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39117,Apartment,845000.0,3.0,315.0,nan,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD39075,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd39075,Apartment,285000.0,1.0,56.0,nan,,0.0,,,,,,studio,1000.0,brussels,standard
VBD39128,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd39128,Apartment,129000.0,,30.0,nan,4.0,0.0,,,,,,studio,1000.0,brussels,standard
VBD39130,https://immovlan.be/en/detail/studio/for-sale/1020/laken/vbd39130,Apartment,185000.0,,50.0,nan,3.0,0.0,1.0,,,,,studio,1020.0,laken,standard
VBD39133,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd39133,Apartment,193000.0,,50.0,nan,3.0,1.0,,,,,,studio,1000.0,brussels,standard
VBD39164,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd39164,Apartment,237000.0,2.0,80.0,nan,4.0,0.0,1.0,,,,,apartment,1020.0,laken,standard
VBD39135,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39135,Apartment,380000.0,2.0,75.0,nan,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD39167,https://immovlan.be/en/detail/loft/for-sale/1000/brussels/vbd39167,Apartment,310000.0,2.0,70.0,nan,2.0,0.0,1.0,,,,,loft,1000.0,brussels,standard
VBD39136,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd39136,Apartment,399000.0,2.0,120.0,nan,4.0,0.0,1.0,,,,,apartment,1020.0,laken,standard
VBD39199,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd39199,Apartment,250000.0,2.0,100.0,To be renovated,2.0,0.0,,,,,,apartment,1020.0,laken,standard
VBD39192,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39192,Apartment,295000.0,2.0,80.0,nan,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD39198,https://immovlan.be/en/detail/loft/for-sale/1000/brussels/vbd39198,Apartment,365000.0,1.0,110.0,nan,2.0,0.0,,,,,,loft,1000.0,brussels,standard
VBD39210,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39210,Apartment,269000.0,1.0,70.0,To be renovated,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD39220,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd39220,Apartment,389000.0,2.0,98.0,Normal,,0.0,,,,,,duplex,1000.0,brussels,standard
VBD39253,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39253,Apartment,995000.0,4.0,237.0,Fully renovated,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
RWC40970,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rwc40970,Apartment,189000.0,1.0,55.0,Normal,,,,,,,,apartment,1000.0,brussels,standard
VBD39426,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39426,Apartment,640000.0,3.0,185.0,To renovate,,0.0,,,,,,apartment,1000.0,brussels,standard
VBD39772,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39772,Apartment,265000.0,1.0,83.0,Excellent,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD39427,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39427,Apartment,750000.0,3.0,185.0,To renovate,,0.0,,,,,,apartment,1000.0,brussels,standard
VBD40661,https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbd40661,Apartment,275000.0,3.0,120.0,To be renovated,2.0,0.0,1.0,,,,,duplex,1020.0,laken,standard
VBD39856,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd39856,Apartment,239000.0,2.0,80.0,nan,,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD40883,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd40883,Apartment,215000.0,0.0,38.0,Normal,,,,,,,,apartment,1000.0,brussels,standard
VBD41263,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd41263,Apartment,210000.0,2.0,87.0,nan,2.0,,1.0,,,,,apartment,1020.0,laken,standard
VBD41212,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41212,Apartment,350000.0,1.0,61.0,Fully renovated,2.0,,,,,,,apartment,1000.0,brussels,standard
VBD41268,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd41268,Apartment,269000.0,2.0,80.0,nan,2.0,,1.0,,,,,apartment,1020.0,laken,standard
VBD41298,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/vbd41298,Apartment,259000.0,2.0,90.0,nan,2.0,,1.0,,,,,apartment,1120.0,neder-over-heembeek,standard
VBD41292,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41292,Apartment,529000.0,2.0,141.0,New,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD43570,https://immovlan.be/en/detail/penthouse/for-sale/1000/brussels/vbd43570,Apartment,1225000.0,2.0,235.0,Excellent,3.0,0.0,1.0,,,,,penthouse,1000.0,brussels,standard
VBD41348,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41348,Apartment,1650000.0,5.0,635.0,Excellent,2.0,,,,,,,apartment,1000.0,brussels,standard
VBD43963,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd43963,Apartment,125000.0,,35.0,nan,4.0,,1.0,,,,,apartment,1020.0,laken,standard
VBD43572,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd43572,Apartment,540000.0,2.0,152.0,Normal,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD43967,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd43967,Apartment,229000.0,2.0,70.0,nan,2.0,,,,,,,apartment,1000.0,brussels,standard
RBU56574,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbu56574,Apartment,345000.0,1.0,85.0,Normal,,0.0,1.0,,,,,apartment,1020.0,laken,standard
RBU56939,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/rbu56939,Apartment,175000.0,1.0,40.0,Normal,2.0,,,,,,,studio,1000.0,brussels,standard
RBU56938,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/rbu56938,Apartment,159000.0,1.0,36.0,Normal,2.0,,,,,,,studio,1000.0,brussels,standard
VBD38016,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd38016,Apartment,400000.0,2.0,105.0,Excellent,2.0,1.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD44226,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44226,Apartment,695000.0,2.0,133.0,Excellent,,0.0,,,,,,apartment,1000.0,brussels,standard
RBU57160,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbu57160,Apartment,265000.0,2.0,78.0,Normal,,,1.0,,,,,apartment,1020.0,laken,standard
VBD44028,https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbd44028,Apartment,350000.0,2.0,121.0,New,2.0,0.0,1.0,,,,,duplex,1020.0,laken,standard
RBU57194,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbu57194,Apartment,375000.0,2.0,140.0,Normal,2.0,0.0,1.0,,,,,apartment,1020.0,laken,standard
VAZ65196,https://immovlan.be/en/detail/ground-floor/for-sale/1000/brussels/vaz65196,Other,389000.0,3.0,,New,3.0,0.0,,,,,,ground-floor,1000.0,brussels,standard
VAZ65198,https://immovlan.be/en/detail/ground-floor/for-sale/1000/brussels/vaz65198,Other,264000.0,1.0,,New,3.0,0.0,,,,,,ground-floor,1000.0,brussels,standard
VAZ65199,https://immovlan.be/en/detail/ground-floor/for-sale/1000/brussels/vaz65199,Other,345000.0,2.0,,New,3.0,0.0,,,,,,ground-floor,1000.0,brussels,standard
VAZ65204,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65204,Apartment,350000.0,2.0,,New,3.0,0.0,,,,,,apartment,1000.0,brussels,standard
VAZ65205,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65205,Apartment,355000.0,2.0,,New,3.0,0.0,,,,,,apartment,1000.0,brussels,standard
VAZ65209,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65209,Apartment,356000.0,2.0,,New,3.0,0.0,,,,,,apartment,1000.0,brussels,standard
VAZ65211,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65211,Apartment,360000.0,2.0,,New,3.0,0.0,,,,,,apartment,1000.0,brussels,standard
VAZ65206,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65206,Apartment,355000.0,2.0,,New,3.0,0.0,,,,,,apartment,1000.0,brussels,standard
VAZ65215,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65215,Apartment,362000.0,2.0,,New,3.0,0.0,,,,,,apartment,1000.0,brussels,standard
VAZ65239,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65239,Apartment,340000.0,2.0,,New,4.0,0.0,,,,,,apartment,1000.0,brussels,standard
VAZ65231,https://immovlan.be/en/detail/penthouse/for-sale/1000/brussels/vaz65231,Apartment,307000.0,1.0,,New,3.0,0.0,,,,,,penthouse,1000.0,brussels,standard
VAZ65214,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65214,Apartment,353000.0,2.0,,New,3.0,0.0,,,,,,apartment,1000.0,brussels,standard
VAZ65229,https://immovlan.be/en/detail/penthouse/for-sale/1000/brussels/vaz65229,Apartment,374000.0,2.0,,New,3.0,0.0,,,,,,penthouse,1000.0,brussels,standard
VAZ65235,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65235,Apartment,260000.0,1.0,,New,4.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD41654,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41654,Apartment,640000.0,7.0,163.0,Normal,4.0,1.0,,,,,,apartment,1000.0,brussels,standard
VBD41376,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd41376,Apartment,420000.0,2.0,165.0,Normal,2.0,0.0,1.0,,,,,duplex,1000.0,brussels,standard
VBD41695,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41695,Apartment,645000.0,2.0,182.0,Excellent,3.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD41414,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41414,Apartment,200000.0,2.0,69.0,To renovate,,,1.0,,,,,apartment,1000.0,brussels,standard
RBU51533,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/rbu51533,Apartment,657000.0,2.0,138.0,New,2.0,0.0,1.0,,,,,duplex,1000.0,brussels,standard
RBU51532,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu51532,Apartment,398000.0,1.0,82.0,Excellent,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD41752,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd41752,Apartment,375000.0,2.0,98.0,New,2.0,0.0,,,,,,duplex,1000.0,brussels,standard
RBU51535,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/rbu51535,Apartment,649000.0,2.0,125.0,Excellent,2.0,0.0,1.0,,,,,duplex,1000.0,brussels,standard
VBD41788,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41788,Apartment,180000.0,1.0,40.0,Normal,4.0,1.0,,,,,,apartment,1000.0,brussels,standard
VBD41789,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41789,Apartment,545000.0,2.0,125.0,nan,4.0,1.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD41800,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41800,Apartment,640000.0,7.0,213.0,Normal,2.0,1.0,,,,,,apartment,1000.0,brussels,standard
VBD41907,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd41907,Apartment,495000.0,2.0,85.0,New,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD41908,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd41908,Apartment,650000.0,2.0,120.0,New,2.0,0.0,1.0,,,,,duplex,1000.0,brussels,standard
VBD41906,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd41906,Apartment,995000.0,3.0,190.0,New,2.0,0.0,1.0,,,,,duplex,1000.0,brussels,standard
VBD41967,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd41967,Apartment,265000.0,2.0,82.0,Normal,,,1.0,,,,,apartment,1020.0,laken,standard
VBD42260,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd42260,Apartment,450000.0,3.0,150.0,Excellent,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD42268,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd42268,Apartment,450000.0,2.0,150.0,Excellent,2.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD42305,https://immovlan.be/en/detail/ground-floor/for-sale/1020/laken/vbd42305,Other,199000.0,2.0,66.0,nan,2.0,0.0,1.0,,,,,ground-floor,1020.0,laken,standard
RBU51826,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu51826,Apartment,179000.0,1.0,58.0,Normal,2.0,,1.0,,,,,apartment,1000.0,brussels,standard
VBD43736,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd43736,Apartment,195000.0,1.0,51.0,nan,2.0,,,,,,,apartment,1000.0,brussels,standard
VBD42345,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd42345,Apartment,240000.0,2.0,85.0,Normal,2.0,0.0,,,,,,apartment,1020.0,laken,standard
VBD42466,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd42466,Apartment,750000.0,3.0,192.0,Excellent,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD25288,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd25288,Apartment,250000.0,2.0,80.0,nan,,,,,,,,apartment,1000.0,brussels,standard
VBD16250,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd16250,Apartment,699000.0,6.0,166.0,Excellent,2.0,1.0,,,,,,apartment,1000.0,brussels,standard
VBD42809,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd42809,Apartment,182500.0,2.0,55.0,nan,2.0,,,,,,,apartment,1000.0,brussels,standard
RBU58255,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu58255,Apartment,315000.0,2.0,66.0,Normal,2.0,1.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD43082,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd43082,Apartment,430000.0,2.0,150.0,Excellent,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD43163,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd43163,Apartment,210000.0,,30.0,New,2.0,1.0,,,,,,studio,1000.0,brussels,standard
VBD42910,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd42910,Apartment,195000.0,1.0,51.0,nan,2.0,,,,,,,apartment,1000.0,brussels,standard
VBD43071,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd43071,Apartment,475000.0,3.0,107.0,Normal,2.0,,1.0,,,,,apartment,1000.0,brussels,standard
RBU55787,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/rbu55787,Apartment,315000.0,2.0,101.0,Fully renovated,,0.0,,,,,,apartment,1120.0,neder-over-heembeek,standard
VBB28763,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbb28763,Apartment,200000.0,0.0,32.0,Normal,2.0,0.0,,,,,,studio,1000.0,brussels,standard
VBC95229,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbc95229,Apartment,445000.0,2.0,115.0,Excellent,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBC89261,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbc89261,Apartment,1275000.0,3.0,219.0,Excellent,2.0,1.0,1.0,,,,,apartment,1000.0,brussels,standard
VBC97267,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbc97267,Apartment,260000.0,2.0,74.0,Normal,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD43477,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd43477,Apartment,195000.0,2.0,69.0,To renovate,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD12617,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd12617,Apartment,335000.0,2.0,90.0,Excellent,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD13198,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd13198,Apartment,360000.0,2.0,98.0,Excellent,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD21090,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd21090,Apartment,595000.0,1.0,80.0,Excellent,2.0,1.0,,,,,,apartment,1000.0,brussels,standard
VBD17576,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd17576,Apartment,250000.0,2.0,62.0,Normal,4.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD02599,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd02599,Apartment,260000.0,2.0,74.0,Normal,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
VBD23317,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd23317,Apartment,247000.0,3.0,100.0,To renovate,2.0,0.0,,,,,,apartment,1000.0,brussels,standard
RBT72000,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbt72000,Apartment,235000.0,2.0,90.0,nan,2.0,0.0,1.0,,,,,apartment,1020.0,laken,standard
RBU31742,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/rbu31742,Apartment,230000.0,1.0,35.0,Excellent,2.0,0.0,1.0,,,,,studio,1000.0,brussels,standard
VBD32100,https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/vbd32100,Apartment,175000.0,1.0,54.0,Normal,2.0,,,,,,,apartment,1120.0,neder-over-heembeek,standard
RBU38609,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbu38609,Apartment,349000.0,3.0,125.0,nan,2.0,0.0,1.0,,,,,apartment,1020.0,laken,standard
VBD35342,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd35342,Apartment,299000.0,1.0,77.0,Normal,2.0,,,,,,,apartment,1000.0,brussels,standard
VBD41532,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd41532,Apartment,135000.0,1.0,35.0,To renovate,4.0,1.0,1.0,,,,,studio,1000.0,brussels,standard
VBD44198,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44198,Apartment,365000.0,2.0,95.0,New,4.0,0.0,1.0,,,,,apartment,1000.0,brussels,standard
RBU58254,https://immovlan.be/en/detail/penthouse/for-sale/1000/brussels/rbu58254,Apartment,825000.0,2.0,95.0,Normal,2.0,1.0,1.0,,,,,penthouse,1000.0,brussels,standard
RBU58257,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu58257,Apartment,225000.0,1.0,35.0,Normal,2.0,1.0,1.0,,,,,apartment,1000.0,brussels,standard
RBU58259,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu58259,Apartment,220000.0,1.0,57.0,Normal,2.0,1.0,1.0,,,,,apartment,1000.0,brussels,standard
VBD44719,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44719,Apartment,279000.0,1.0,39.0,nan,2.0,,,,,,,apartment,1000.0,brussels,standard
