,property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,price_per_m2,log_price_m2,cluster,is_luxurious
7014,rbu23570,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu23570,Apartment,431400.0,2.0,110.0,New,,apartment,9300.0,aalst,standard,2.0,,1.0,0.0,,,3921.818181818182,8.274310647144777,0.0,False
7015,rbu23685,https://immovlan.be/en/detail/penthouse/for-sale/9300/aalst/rbu23685,Apartment,699000.0,2.0,147.0,Excellent,,penthouse,9300.0,aalst,standard,,,1.0,1.0,,,4755.102040816327,8.466973434437211,0.0,False
7016,rbu24948,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu24948,Apartment,331000.0,2.0,91.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3637.3626373626375,8.19901414784235,0.0,False
7017,rbu25484,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu25484,Apartment,275000.0,2.0,96.0,Normal,,apartment,9300.0,aalst,standard,,,,,,,2864.5833333333335,7.960178185180872,0.0,False
7018,rbu28860,https://immovlan.be/en/detail/ground-floor/for-sale/9320/erembodegem/rbu28860,Other,269000.0,2.0,115.0,Excellent,,ground-floor,9320.0,erembodegem,standard,2.0,,1.0,,,Super equipped,2339.1304347826085,7.757534530220726,0.0,False
7019,rbu28884,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu28884,Apartment,189000.0,2.0,72.0,Normal,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,0.0,,,2625.0,7.872836175025724,0.0,False
7020,rbu32507,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu32507,Apartment,235000.0,2.0,98.0,Excellent,,apartment,9300.0,aalst,standard,2.0,,1.0,1.0,,,2397.9591836734694,7.782373314455724,0.0,False
7021,rbu29352,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu29352,Apartment,278000.0,2.0,150.0,Normal,,duplex,9300.0,aalst,standard,,0.0,1.0,0.0,,,1853.3333333333333,7.524741098576518,0.0,False
7028,rbu34491,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu34491,Apartment,138000.0,2.0,69.0,Normal,,apartment,9300.0,aalst,standard,,0.0,0.0,0.0,,,2000.0,7.600902459542082,0.0,False
7029,rbu33548,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu33548,Apartment,269000.0,2.0,103.0,Normal,,apartment,9300.0,aalst,standard,,,,,,,2611.650485436893,7.86773767035434,0.0,False
7030,rbj74291,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbj74291,Apartment,325000.0,3.0,184.0,Normal,,apartment,9300.0,aalst,standard,,,1.0,0.0,,,1766.304347826087,7.476644703702889,0.0,False
7032,rbt24876,https://immovlan.be/en/detail/duplex/for-sale/9320/erembodegem/rbt24876,Apartment,295000.0,4.0,182.0,Normal,,duplex,9320.0,erembodegem,standard,,0.0,1.0,,No,Fully equipped,1620.8791208791208,7.390723948245162,0.0,False
7033,rbu08937,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu08937,Apartment,417700.0,2.0,133.0,,,apartment,9300.0,aalst,standard,,,1.0,1.0,,,3140.6015037593984,8.052169622263513,0.0,False
7035,rbu33806,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu33806,Apartment,219000.0,1.0,80.0,Excellent,,apartment,9300.0,aalst,standard,,0.0,1.0,0.0,,,2737.5,7.914800374124757,0.0,False
7036,rbu46519,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu46519,Apartment,288600.0,2.0,101.0,,,apartment,9300.0,aalst,standard,,,1.0,1.0,,,2857.4257425742576,7.957676408480648,0.0,False
7039,rbu58242,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu58242,Apartment,155000.0,2.0,92.0,Excellent,,duplex,9300.0,aalst,standard,,0.0,0.0,0.0,,,1684.7826086956522,7.429391818852343,0.0,False
7040,rbu23895,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu23895,Apartment,275000.0,3.0,153.0,Excellent,,duplex,9300.0,aalst,standard,2.0,,1.0,,No,Super equipped,1797.3856209150326,7.494088455256273,0.0,False
7042,rbu40807,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu40807,Apartment,235000.0,1.0,90.0,Excellent,,apartment,9300.0,aalst,standard,2.0,,1.0,,,,2611.1111111111113,7.867531122796031,0.0,False
7043,rbu41998,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu41998,Apartment,259000.0,2.0,130.0,Excellent,,apartment,9300.0,aalst,standard,,0.0,1.0,0.0,,,1992.3076923076924,7.597048890226092,0.0,False
7044,rbu38520,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu38520,Apartment,295000.0,2.0,121.0,Excellent,,apartment,9300.0,aalst,standard,,0.0,1.0,0.0,,,2438.0165289256197,7.798940089725216,0.0,False
7045,rbu42864,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu42864,Apartment,169000.0,2.0,74.0,Excellent,,apartment,9300.0,aalst,standard,,0.0,0.0,0.0,,,2283.7837837837837,7.733588900701041,0.0,False
7046,rbu45801,https://immovlan.be/en/detail/loft/for-sale/9300/aalst/rbu45801,Apartment,295000.0,1.0,92.0,New,,loft,9300.0,aalst,standard,3.0,0.0,1.0,0.0,No,Super equipped,3206.521739130435,8.072942058272917,0.0,False
7047,rbu47767,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu47767,Apartment,415000.0,3.0,145.0,Excellent,,duplex,9300.0,aalst,standard,,0.0,1.0,0.0,,,2862.0689655172414,7.959300056792261,0.0,False
7048,rbt73521,https://immovlan.be/en/detail/apartment/for-sale/9320/erembodegem/rbt73521,Apartment,169000.0,2.0,68.0,Fully renovated,,apartment,9320.0,erembodegem,standard,2.0,,1.0,,,Fully equipped,2485.294117647059,7.818146288729104,0.0,False
7049,rbu50086,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu50086,Apartment,249000.0,1.0,47.0,Excellent,,apartment,9300.0,aalst,standard,2.0,,1.0,1.0,,,5297.872340425532,8.575060573736787,0.0,False
7050,rbu51262,https://immovlan.be/en/detail/loft/for-sale/9300/aalst/rbu51262,Apartment,349000.0,2.0,119.0,New,,loft,9300.0,aalst,standard,,0.0,1.0,0.0,No,Super equipped,2932.7731092436975,7.983703708073035,0.0,False
7051,rbu51947,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu51947,Apartment,290000.0,4.0,216.0,To be renovated,,apartment,9300.0,aalst,standard,,,,,,,1342.5925925925926,7.202357794278492,0.0,False
7052,rwc41028,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rwc41028,Apartment,249900.0,3.0,125.0,Normal,,apartment,9300.0,aalst,standard,2.0,,1.0,,No,Fully equipped,1999.2,7.6005023795207425,0.0,False
7053,rbu55675,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu55675,Apartment,169000.0,2.0,79.0,Normal,,apartment,9300.0,aalst,standard,2.0,,1.0,1.0,,Fully equipped,2139.240506329114,7.668206141438189,0.0,False
7054,rbu28859,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu28859,Apartment,177500.0,2.0,81.0,Normal,,apartment,9300.0,aalst,standard,2.0,,1.0,,,Super equipped,2191.358024691358,7.692276733225169,0.0,False
7055,rbu58554,https://immovlan.be/en/detail/loft/for-sale/9300/aalst/rbu58554,Apartment,362000.0,2.0,113.0,New,,loft,9300.0,aalst,standard,3.0,0.0,1.0,0.0,No,Super equipped,3203.5398230088495,8.072011672095568,0.0,False
7056,rbt74361,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt74361,Apartment,169000.0,2.0,68.0,Fully renovated,,apartment,9300.0,aalst,standard,2.0,,1.0,,,Fully equipped,2485.294117647059,7.818146288729104,0.0,False
7057,rbu58245,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu58245,Apartment,145000.0,3.0,100.0,Excellent,,duplex,9300.0,aalst,standard,,0.0,0.0,0.0,,,1450.0,7.27931883541462,0.0,False
7058,rbu55676,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu55676,Apartment,249000.0,3.0,124.0,Normal,,apartment,9300.0,aalst,standard,2.0,,1.0,,,Fully equipped,2008.0645161290322,7.604926609841808,0.0,False
7059,rbu58246,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu58246,Apartment,159000.0,2.0,106.0,Excellent,,duplex,9300.0,aalst,standard,,0.0,0.0,0.0,,,1500.0,7.313220387090301,0.0,False
7060,rbu58247,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu58247,Apartment,105000.0,2.0,72.0,Normal,,apartment,9300.0,aalst,standard,,0.0,0.0,0.0,,,1458.3333333333333,7.2850495101236055,0.0,False
7061,rbu58250,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu58250,Apartment,105000.0,1.0,40.0,Excellent,,duplex,9300.0,aalst,standard,,0.0,0.0,0.0,,,2625.0,7.872836175025724,0.0,False
7062,rbu58249,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu58249,Apartment,105000.0,1.0,36.0,Excellent,,duplex,9300.0,aalst,standard,,0.0,0.0,0.0,,,2916.6666666666665,7.97819669068355,0.0,False
7064,rbu59648,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu59648,Apartment,499000.0,4.0,197.0,To renovate,,apartment,9300.0,aalst,standard,4.0,0.0,1.0,0.0,No,Fully equipped,2532.994923857868,7.837157645995667,0.0,False
7065,rbu60551,https://immovlan.be/en/detail/loft/for-sale/9300/aalst/rbu60551,Apartment,398000.0,3.0,129.0,New,,loft,9300.0,aalst,standard,,0.0,1.0,0.0,No,Super equipped,3085.2713178294575,8.034394879904903,0.0,False
7066,rbu61603,https://immovlan.be/en/detail/ground-floor/for-sale/9320/erembodegem/rbu61603,Other,362500.0,2.0,105.0,New,,ground-floor,9320.0,erembodegem,standard,2.0,0.0,,1.0,,Super equipped,3452.3809523809523,8.146819403119343,0.0,False
7067,rbu61604,https://immovlan.be/en/detail/apartment/for-sale/9320/erembodegem/rbu61604,Apartment,305000.0,2.0,92.0,New,,apartment,9320.0,erembodegem,standard,2.0,0.0,1.0,,,Super equipped,3315.217391304348,8.106278478540508,0.0,False
7068,rbu61605,https://immovlan.be/en/detail/apartment/for-sale/9320/erembodegem/rbu61605,Apartment,355000.0,2.0,108.0,New,,apartment,9320.0,erembodegem,standard,2.0,0.0,1.0,,,Super equipped,3287.037037037037,8.097741841333333,0.0,False
7069,rbu51039,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu51039,Apartment,179000.0,1.0,60.0,To be renovated,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,,2983.3333333333335,8.000796522600792,0.0,False
7071,rbu09397,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu09397,Apartment,210000.0,2.0,80.0,,,apartment,3500.0,hasselt,standard,,,1.0,0.0,,,2625.0,7.872836175025724,0.0,False
7072,rbu51310,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu51310,Apartment,225000.0,1.0,68.0,Normal,,apartment,3500.0,hasselt,standard,3.0,0.0,0.0,1.0,,,3308.823529411765,8.10434797601045,0.0,False
7073,rbs87289,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbs87289,Apartment,490875.0,3.0,128.0,New,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,1.0,,Super equipped,3834.9609375,8.251914527960693,0.0,False
7074,rbs87290,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbs87290,Apartment,452706.0,2.0,118.0,New,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,1.0,,Super equipped,3836.491525423729,8.252313562681024,0.0,False
7075,rbs87291,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbs87291,Apartment,344560.0,2.0,94.0,New,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,Super equipped,3665.531914893617,8.206728737457988,0.0,False
7076,rbs87295,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbs87295,Apartment,293970.0,1.0,72.0,New,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,Super equipped,4082.9166666666665,8.314566881281918,0.0,False
7077,rbs87293,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbs87293,Apartment,316000.0,1.0,79.0,New,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,,,Super equipped,4000.0,8.294049640102028,0.0,False
7078,rbs87296,https://immovlan.be/en/detail/penthouse/for-sale/3500/hasselt/rbs87296,Apartment,448275.0,2.0,108.0,New,,penthouse,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,Super equipped,4150.694444444444,8.331030935236345,0.0,False
7079,rbt08804,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbt08804,Apartment,319000.0,3.0,129.0,,,apartment,3500.0,hasselt,standard,,,1.0,,No,,2472.8682170542634,7.813133977405309,0.0,False
7080,rbs82750,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbs82750,Apartment,279000.0,1.0,81.0,New,,apartment,3500.0,hasselt,standard,,0.0,1.0,0.0,,,3444.4444444444443,8.144517906131064,0.0,False
7083,rbt70212,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbt70212,Apartment,675000.0,2.0,157.0,Normal,,apartment,3500.0,hasselt,standard,,0.0,1.0,0.0,,,4299.363057324841,8.36622216450636,0.0,False
7084,rbt90041,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbt90041,Apartment,195000.0,2.0,91.0,,,apartment,3500.0,hasselt,standard,,,1.0,0.0,,,2142.8571428571427,7.669895331029034,0.0,False
7086,rbu51311,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu51311,Apartment,299000.0,2.0,78.0,Normal,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,,3833.3333333333335,8.251490025683232,0.0,False
7087,rbu51312,https://immovlan.be/en/detail/apartment/for-sale/3511/kuringen/rbu51312,Apartment,270000.0,2.0,89.0,Normal,,apartment,3511.0,kuringen,standard,,0.0,1.0,0.0,,,3033.7078651685392,8.017540868248371,0.0,False
7088,rbu51313,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu51313,Apartment,375000.0,3.0,174.0,Normal,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,,2155.1724137931033,7.675626005738018,0.0,False
7089,rbu51787,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu51787,Apartment,320000.0,4.0,168.0,,,apartment,3500.0,hasselt,standard,,,,,,Super equipped,1904.7619047619048,7.55211229537265,0.0,False
7090,rbu33641,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu33641,Apartment,298000.0,1.0,80.0,Excellent,,apartment,3500.0,hasselt,standard,,,1.0,1.0,,,3725.0,8.22282213081366,0.0,False
7091,rbs97482,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbs97482,Apartment,189000.0,1.0,60.0,New,,apartment,3500.0,hasselt,standard,,0.0,1.0,0.0,,,3150.0,8.055157731819678,0.0,False
7092,rbu55896,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu55896,Apartment,415000.0,3.0,145.0,Excellent,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,,2862.0689655172414,7.959300056792261,0.0,False
7093,rbu55523,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu55523,Apartment,465000.0,2.0,100.0,,,apartment,3500.0,hasselt,standard,,,1.0,0.0,,,4650.0,8.444622498581403,0.0,False
7095,rbu33642,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu33642,Apartment,185000.0,2.0,95.0,Excellent,,apartment,3500.0,hasselt,standard,2.0,,1.0,0.0,,,1947.3684210526317,7.574234212459921,0.0,False
7096,rbu55894,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu55894,Apartment,365000.0,3.0,120.0,Normal,,apartment,3500.0,hasselt,standard,3.0,0.0,1.0,0.0,,,3041.6666666666665,8.020160889782582,0.0,False
7097,rbu58373,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu58373,Apartment,449000.0,4.0,176.0,Excellent,,apartment,3500.0,hasselt,standard,,,1.0,0.0,,,2551.1363636363635,7.844294171686239,0.0,False
7098,rbu17157,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu17157,Apartment,197000.0,2.0,90.0,,,apartment,3500.0,hasselt,standard,,0.0,0.0,0.0,,,2188.8888888888887,7.69114933738986,0.0,False
7099,rbu58821,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu58821,Apartment,239950.0,1.0,82.0,Normal,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,,2926.2195121951218,7.981466600022139,0.0,False
7100,rbu61408,https://immovlan.be/en/detail/penthouse/for-sale/3500/hasselt/rbu61408,Apartment,695000.0,3.0,240.0,,,penthouse,3500.0,hasselt,standard,,0.0,1.0,0.0,,,2895.8333333333335,7.971028201204938,0.0,False
7101,rbu62018,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu62018,Apartment,165000.0,1.0,62.0,,,apartment,3500.0,hasselt,standard,,,1.0,,,,2661.2903225806454,7.886566367837626,0.0,False
7102,rbu12827,https://immovlan.be/en/detail/penthouse/for-sale/3500/hasselt/rbu12827,Apartment,642007.0,2.0,132.0,Excellent,,penthouse,3500.0,hasselt,standard,2.0,,1.0,1.0,,,4863.689393939394,8.489552563453076,0.0,False
7103,rbu12828,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu12828,Apartment,470540.0,2.0,100.0,Excellent,,apartment,3500.0,hasselt,standard,2.0,,1.0,1.0,,,4705.4,8.45646606434632,0.0,False
7104,rbu12829,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu12829,Apartment,320072.0,1.0,62.0,Excellent,,apartment,3500.0,hasselt,standard,2.0,,1.0,1.0,,,5162.451612903225,8.549166864422114,0.0,False
7105,rbu27554,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu27554,Apartment,545000.0,2.0,123.0,Normal,,apartment,3500.0,hasselt,standard,,0.0,1.0,1.0,Yes,,4430.8943089430895,8.396356718272964,0.0,False
7106,rbu22688,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu22688,Apartment,385000.0,1.0,81.0,,,apartment,3500.0,hasselt,standard,,0.0,1.0,1.0,,,4753.086419753086,8.466549458597482,0.0,False
7107,rbu22691,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu22691,Apartment,425000.0,2.0,89.0,Normal,,apartment,3500.0,hasselt,standard,,0.0,1.0,0.0,,,4775.2808988764045,8.471208078174413,0.0,False
7108,rbu28320,https://immovlan.be/en/detail/duplex/for-sale/3510/kermt/rbu28320,Apartment,349000.0,2.0,126.0,Normal,,duplex,3510.0,kermt,standard,2.0,0.0,1.0,0.0,,,2769.84126984127,7.926545294233086,0.0,False
7109,rbu28314,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu28314,Apartment,199000.0,2.0,90.0,To be renovated,,apartment,3500.0,hasselt,standard,2.0,0.0,0.0,0.0,,,2211.1111111111113,7.701250433376364,0.0,False
7111,rbu32267,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu32267,Apartment,599000.0,3.0,164.0,Normal,,apartment,3500.0,hasselt,standard,,0.0,1.0,0.0,,,3652.439024390244,8.203150449273387,0.0,False
7112,rbu40968,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu40968,Apartment,1195000.0,3.0,216.0,,,apartment,3500.0,hasselt,standard,,,1.0,0.0,,,5532.407407407408,8.618378335663584,1.0,True
7113,rbu42352,https://immovlan.be/en/detail/apartment/for-sale/3511/kuringen/rbu42352,Apartment,199000.0,3.0,90.0,,,apartment,3511.0,kuringen,standard,,,1.0,0.0,,,2211.1111111111113,7.701250433376364,0.0,False
7114,rbu43768,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu43768,Apartment,459000.0,2.0,95.0,,,apartment,3500.0,hasselt,standard,2.0,,1.0,1.0,,Fully equipped,4831.578947368421,8.482928597442141,0.0,False
7115,rbu47782,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu47782,Apartment,290000.0,2.0,122.0,Normal,,apartment,3500.0,hasselt,standard,4.0,0.0,1.0,1.0,,,2377.0491803278687,7.7736151572294006,0.0,False
7116,rbu47780,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu47780,Apartment,329000.0,1.0,98.0,Normal,,apartment,3500.0,hasselt,standard,2.0,0.0,1.0,0.0,,,3357.1428571428573,8.118845551076937,0.0,False
7117,rbu47150,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu47150,Apartment,489500.0,2.0,111.0,New,,apartment,3500.0,hasselt,standard,2.0,,1.0,1.0,,,4409.90990990991,8.391609539640369,0.0,False
7118,rbu47973,https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu47973,Apartment,239000.0,3.0,132.0,,,apartment,3500.0,hasselt,standard,,,1.0,0.0,,,1810.6060606060605,7.501416908327277,0.0,False
7119,rbu34567,https://immovlan.be/en/detail/duplex/for-sale/2800/mechelen/rbu34567,Apartment,699000.0,3.0,127.0,Normal,,duplex,2800.0,mechelen,standard,2.0,0.0,1.0,1.0,,,5503.937007874016,8.613218934757356,0.0,False
7120,rbu36757,https://immovlan.be/en/detail/apartment/for-sale/2801/heffen/rbu36757,Apartment,549000.0,3.0,150.0,New,,apartment,2801.0,heffen,standard,,,,,,,3660.0,8.205218426395412,0.0,False
7121,rbu38037,https://immovlan.be/en/detail/penthouse/for-sale/2800/mechelen/rbu38037,Apartment,575000.0,3.0,106.0,New,,penthouse,2800.0,mechelen,standard,,,,,,,5424.528301886792,8.59868622566742,0.0,False
7122,rbu48361,https://immovlan.be/en/detail/apartment/for-sale/2800/mechelen/rbu48361,Apartment,275000.0,2.0,109.0,Normal,,apartment,2800.0,mechelen,standard,2.0,0.0,1.0,0.0,,,2522.935779816514,7.833178494419565,0.0,False
7123,rbu47813,https://immovlan.be/en/detail/apartment/for-sale/2800/mechelen/rbu47813,Apartment,339000.0,2.0,104.0,,,apartment,2800.0,mechelen,standard,,,1.0,0.0,,,3259.6153846153848,8.089364487221214,0.0,False
7124,rbu47807,https://immovlan.be/en/detail/apartment/for-sale/2800/mechelen/rbu47807,Apartment,250000.0,2.0,75.0,Normal,,apartment,2800.0,mechelen,standard,3.0,0.0,1.0,0.0,,,3333.3333333333335,8.111728083308073,0.0,False
7125,rbu38710,https://immovlan.be/en/detail/apartment/for-sale/2800/mechelen/rbu38710,Apartment,269000.0,2.0,74.0,Normal,,apartment,2800.0,mechelen,standard,2.0,0.0,1.0,0.0,,,3635.135135135135,8.198401565379806,0.0,False
