property_id,url,property_type,price,number_of_bedrooms,municipality_url,livable_surface,vat,number_of_bathrooms,elevator,type_of_heating,state_of_the_property,specific_primary_energy_consumption,number_of_toilets,number_of_facades,flooding_area_type,furnished,availability,currently_leased,certification_electrical_installation,running_water,build_year,total_land_surface,cadastral_income,type_of_glazing,floor_of_appartment,garage,preemption_right,orientation_of_the_front_facade,epc_peb_reference,attic,surface_of_living_room,gas,surface_terrace,access_for_disabled,urbanism_affectation,number_of_parking_places_outdoor_,frontage_width,validity_date_epc_peb,number_of_floors,surface_garden,kitchen_equipment,sewer_connection,surface_kitchen,kitchen_type,surface_bedroom_1,ground_depth,surface_bedroom_2,the_property_and_or_its_surroundings_are_protected_,swimming_pool,alarm,building_permission_granted,surface_bedroom_3,cellar,yearly_total_primary_energy_consumption,buildable_surface,terrain_width_at_the_roadside,number_of_garages,planning_permission_granted,balcony,postal_code,municipality,air_conditioning,g_score,p_score,surface_bedroom_4,water_sensitive_open_space_areas,certification_as_build_,garden_orientation,number_of_parking_spaces_indoor_,rain_water_tank,demarcated_flooding_area,co2_emission,number_of_showers,wash_room,entry_phone,surface_of_the_cellar_s_,fireplace,vat_applied_,certification_electrical_installation_validity,solar_panels,floor_heating,opportunity_for_professional,total_surface,adaptations_for_elderlies,level_e,level_k,garden,terrace,609af22983804603bea6649c89f568ac_pdf,3db7d3c8c5b0480fbe5874334949d458_pdf,61b91a4b75064bec8e90edc245196cae_pdf,0aa4be20656b4c69943fca725b87c92c_jpg,4316af2f60b841a6be640faa59e71f6e_jpg,certification_gasoil_tank,327d87d3989f41d8aa4d1a93f8e28b96_pdf,bf93099045124c7aac67041293f89dd4_pdf,b9ccbcc6a522446085f7b2eb40d1acbe_pdf,55900e2f20d8400d84006a1e784eb1ea_png,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf
RBU66592,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu66592,apartment,339000.0,2.0,koksijde,80.0,0.0,,1.0,,Fully renovated,146.0,,,no flooding area,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66396,https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbu66396,apartment,435000.0,3.0,blankenberge,141.0,0.0,,,,Excellent,195.0,,2.0,no flooding area,0.0,,,"yes, certificate in accordance",,,,1214.0,,3.0,,0.0,South-east,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66395,https://immovlan.be/en/detail/apartment/for-sale/9470/denderleeuw/rbu66395,apartment,299000.0,2.0,denderleeuw,120.0,0.0,,0.0,,Normal,117.0,,,,0.0,Immediately,0.0,"yes, certificate in accordance",,,,867.0,,1.0,1.0,0.0,,41011-G2013_223-EP06050/A001/D01/SD003,,,,8.0,,"Residential zone (residential, urban)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66397,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbu66397,apartment,219000.0,2.0,roeselare,97.0,0.0,,,,Excellent,294.0,,,no flooding area,,,,"yes, certificate in accordance",,,,,,,1.0,0.0,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49682,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd49682,apartment,420000.0,2.0,elsene,87.0,0.0,,1.0,,Normal,74.0,,2.0,no flooding area,0.0,On contract,0.0,"yes, certificate in accordance",,,,1504.0,,3.0,1.0,,,,,,,,,,,,19/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66399,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbu66399,apartment,139000.0,1.0,roeselare,52.0,0.0,,0.0,,Normal,154.0,,2.0,no flooding area,0.0,,1.0,,,,,706.0,,4.0,,0.0,South,,,,,4.0,,,,,04/11/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49679,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd49679,apartment,599000.0,2.0,ukkel,113.0,,,1.0,,New,45.0,,2.0,no flooding area,0.0,On contract,,,,,,,,2.0,1.0,,South-east,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49677,https://immovlan.be/en/detail/apartment/for-sale/1470/genappe/vbd49677,apartment,345000.0,2.0,genappe,101.0,0.0,,1.0,,Excellent,56.0,,3.0,no flooding area,,Immediately,,"yes, certificate in accordance",,,,,,1.0,,,North-east,,,,,14.0,,,,,13/02/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49705,https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd49705,apartment,899000.0,2.0,ukkel,140.0,,,1.0,,New,45.0,,3.0,no flooding area,0.0,On contract,,"yes, certificate in accordance",,,,,,3.0,1.0,,North-east,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49706,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd49706,apartment,599000.0,2.0,ukkel,113.0,,,1.0,,New,45.0,,2.0,no flooding area,0.0,On contract,,,,,,,,2.0,1.0,,South-east,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49708,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd49708,apartment,249000.0,2.0,sint-jans-molenbeek,89.0,0.0,,1.0,,Excellent,194.0,,2.0,no flooding area,0.0,On contract,,"yes, certificate in accordance",,,,,,2.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49709,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd49709,apartment,249000.0,2.0,anderlecht,89.0,0.0,,1.0,,Excellent,194.0,,2.0,no flooding area,0.0,On contract,,"yes, certificate in accordance",,,,,,3.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49713,https://immovlan.be/en/detail/apartment/for-sale/1332/genval/vbd49713,apartment,179000.0,1.0,genval,64.0,0.0,,0.0,,To renovate,702.0,,3.0,,0.0,On contract,0.0,"No, certificate does not comply",,,,,,2.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66530,https://immovlan.be/en/detail/duplex/for-sale/1933/sterrebeek/rbu66530,apartment,424000.0,3.0,sterrebeek,172.0,0.0,,,,,176.0,,,,,,,,,,,,,,1.0,0.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49714,https://immovlan.be/en/detail/apartment/for-sale/6181/gouy-lez-pieton/vbd49714,apartment,165000.0,1.0,gouy-lez-pieton,71.0,0.0,,0.0,,Normal,387.0,,2.0,no flooding area,0.0,,1.0,"yes, certificate in accordance",,,,445.0,,,,,West,,,,,25.0,,,,,25/10/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66585,https://immovlan.be/en/detail/ground-floor/for-sale/1800/vilvoorde/rbu66585,apartment,349500.0,2.0,vilvoorde,146.0,0.0,,1.0,,Normal,150.0,,,no flooding area,,,,,,,,1006.0,,,,0.0,,20250717-0003647970-RES-1,,,,,,,,,17/07/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66577,https://immovlan.be/en/detail/apartment/for-sale/2520/ranst/rbu66577,apartment,359985.0,2.0,ranst,100.0,,,1.0,,Normal,,,,no flooding area,0.0,,,,,,,,,1.0,,,East,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66578,https://immovlan.be/en/detail/penthouse/for-sale/2520/ranst/rbu66578,apartment,,3.0,ranst,176.0,,,1.0,,Normal,,,,no flooding area,0.0,,,,,,,,,2.0,,,East,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49719,https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd49719,apartment,165000.0,2.0,braine-le-comte,90.0,0.0,,,,,127.0,,3.0,,,,0.0,,,,,,,1.0,1.0,,,20250527022510,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66586,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu66586,apartment,249000.0,2.0,koksijde,70.0,0.0,,1.0,,Fully renovated,287.0,,,no flooding area,1.0,,,,,,,,,,1.0,,,20250801-0003657461-RES-1,,,,,,,,,01/08/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66587,https://immovlan.be/en/detail/studio/for-sale/8620/nieuwpoort/rbu66587,apartment,135000.0,0.0,nieuwpoort,31.0,0.0,,1.0,,Normal,140.0,,,no flooding area,,,,,,,,505.0,,1.0,,,,20250813-0003663917-RES-1,,,,,,,,,13/08/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49669,https://immovlan.be/en/detail/ground-floor/for-sale/8530/harelbeke/vbd49669,apartment,230000.0,1.0,harelbeke,49.0,,,1.0,,New,42.0,,,,,,,"yes, certificate in accordance",,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD49673,https://immovlan.be/en/detail/apartment/for-sale/7100/haine-saint-paul/vbd49673,apartment,220000.0,2.0,haine-saint-paul,,0.0,,,,,,,,,,,,,,,,1152.0,,,,,,,,,,,,,,,04/11/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66593,https://immovlan.be/en/detail/apartment/for-sale/2221/booischot/rbu66593,apartment,289000.0,2.0,booischot,98.0,,,1.0,,New,,,,no flooding area,0.0,,,"yes, certificate in accordance",,,,,,1.0,,0.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66596,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu66596,apartment,145900.0,1.0,deurne,67.0,0.0,,1.0,,Normal,169.0,,,,0.0,On contract,0.0,"yes, certificate in accordance",,,,884.0,,4.0,,,,000357660-RES-19,,,,4.0,,,,,13/04/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66594,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu66594,apartment,299000.0,2.0,koksijde,60.0,0.0,,1.0,,Fully renovated,284.0,,,no flooding area,,,,,,,,,,4.0,,,South-east,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66598,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu66598,apartment,299000.0,2.0,koksijde,74.0,0.0,,1.0,,Fully renovated,203.0,,,no flooding area,0.0,,,,,,,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66599,https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbu66599,apartment,419000.0,2.0,nieuwpoort,72.0,0.0,,1.0,,Normal,92.0,,,no flooding area,0.0,,,,,,,948.0,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBU66601,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu66601,apartment,165000.0,1.0,deurne,67.0,0.0,,1.0,,Normal,169.0,,,,0.0,On contract,0.0,"yes, certificate in accordance",,,,884.0,,4.0,,,,000357660-RES-19,,,,4.0,,,,,13/04/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS83042,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs83042,apartment,3300000.0,29.0,oostende,,0.0,29.0,1.0,Fuel oil,,,,2.0,no flooding area,0.0,,,,,,,,Double glass,,1.0,,North,,,,,,,,9.0,,,6.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS85611,https://immovlan.be/en/detail/duplex/for-sale/8400/oostende/rbs85611,apartment,325000.0,2.0,oostende,93.0,,1.0,1.0,Gas,,,1.0,,no flooding area,,,0.0,"yes, certificate in accordance",,2025.0,,,Double glass,4.0,,,,,,,,18.0,,"Residential zone (residential, urban)",,,,5.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
RBS87334,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs87334,apartment,139000.0,1.0,oostende,,0.0,1.0,0.0,Electricity,,,1.0,,,,,,,,1959.0,,,Double glass,2.0,,,,,,,,,0.0,"Residential zone (residential, urban)",,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS87336,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs87336,apartment,129000.0,1.0,oostende,,0.0,1.0,0.0,Electricity,,,1.0,,,,,,,,1959.0,,,Double glass,4.0,,,,,,,,,0.0,"Residential zone (residential, urban)",,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS90541,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs90541,apartment,211000.0,3.0,oostende,105.0,0.0,1.0,1.0,Electricity,,,2.0,,no flooding area,,On contract,0.0,,,1990.0,,,Double glass,2.0,,,,,,,,8.0,0.0,"Residential zone (residential, urban)",,,,,,Fully equipped,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS77357,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs77357,apartment,299500.0,2.0,oostende,100.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS87335,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs87335,apartment,134000.0,1.0,oostende,,0.0,1.0,0.0,Electricity,,,1.0,,,,,,,,1959.0,,,Double glass,3.0,,,,,,,,,0.0,"Residential zone (residential, urban)",,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS99258,https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbs99258,apartment,595000.0,,oostende,132.0,0.0,,1.0,,,,,2.0,no flooding area,1.0,,0.0,"yes, certificate in accordance",,2016.0,,,,4.0,,,,,,,,,,"Residential zone (residential, urban)",,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBC25919,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc25919,apartment,199000.0,2.0,seraing,118.0,0.0,1.0,0.0,Gas,,,1.0,4.0,no flooding area,0.0,,1.0,"yes, certificate in accordance",,1948.0,,,Double glass,0.0,,,North-west,,,,,30.0,0.0,,1.0,,,3.0,,Super equipped,,,,14.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBC97827,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbc97827,apartment,169000.0,2.0,jemeppe,58.0,0.0,1.0,0.0,Hot air,,,1.0,2.0,no flooding area,0.0,On contract,,"yes, certificate in accordance",,,,,Double glass,1.0,,,,,,,,17.0,0.0,,,,,,,Super equipped,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBC97290,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbc97290,apartment,178000.0,2.0,seraing,90.0,0.0,1.0,0.0,Hot air,,,1.0,,,0.0,On contract,,,,,,,Double glass,2.0,1.0,,,,,,,,0.0,,,,,2.0,,,,,,15.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD04817,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd04817,apartment,239000.0,3.0,seraing,125.0,,1.0,0.0,Hot air,,,,4.0,,0.0,On contract,,"yes, certificate in accordance",,2025.0,,,Double glass,2.0,1.0,,,,,,,,0.0,,,,,2.0,,Fully equipped,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
VBD04818,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd04818,apartment,259000.0,3.0,seraing,125.0,,1.0,0.0,Hot air,,,,4.0,,0.0,On contract,,"yes, certificate in accordance",,2025.0,,,Double glass,1.0,1.0,,,,,,,,0.0,,,,,2.0,,Fully equipped,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
VBD10932,https://immovlan.be/en/detail/ground-floor/for-sale/4100/seraing/vbd10932,apartment,234500.0,1.0,seraing,87.0,,1.0,1.0,Gas,,,1.0,,no flooding area,0.0,On contract,,"yes, certificate in accordance",,2023.0,,,,0.0,,,East,,,,,17.0,1.0,,,,,4.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
VBD10935,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd10935,apartment,254500.0,2.0,seraing,100.0,,1.0,1.0,Gas,,,1.0,,no flooding area,,,,"yes, certificate in accordance",,2023.0,,,,1.0,,,East,,,,,9.0,1.0,,,,,4.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
VBD16663,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbd16663,apartment,185000.0,2.0,jemeppe,80.0,0.0,1.0,0.0,Gas,,,1.0,,no flooding area,0.0,On contract,,,,,,,Double glass,1.0,1.0,,,,,,,,0.0,,,,,1.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
VBD10933,https://immovlan.be/en/detail/ground-floor/for-sale/4100/seraing/vbd10933,apartment,244500.0,2.0,seraing,98.0,,1.0,1.0,Gas,,,1.0,,no flooding area,,,,"yes, certificate in accordance",,2023.0,,,,0.0,,,East,,,,,17.0,1.0,,,,,4.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
VBD17454,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbd17454,apartment,189000.0,2.0,jemeppe,73.0,0.0,1.0,0.0,Gas,,,1.0,2.0,,0.0,,0.0,"yes, certificate in accordance",,1855.0,,,,,,,,,,,,21.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD26299,https://immovlan.be/en/detail/triplex/for-sale/4101/jemeppe/vbd26299,apartment,139000.0,3.0,jemeppe,102.0,0.0,1.0,0.0,Gas,,,1.0,2.0,no flooding area,0.0,,1.0,"No, certificate does not comply",,1918.0,,,Double glass,1.0,,,,,,,,15.0,0.0,,,,,3.0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD20658,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbd20658,apartment,139000.0,2.0,jemeppe,95.0,0.0,1.0,0.0,,,,1.0,3.0,,0.0,,1.0,"yes, certificate in accordance",,1940.0,,,Double glass,1.0,1.0,,,,,,,,0.0,,1.0,,,3.0,,Fully equipped,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD20832,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbd20832,apartment,170000.0,3.0,jemeppe,115.0,0.0,2.0,0.0,,,,1.0,3.0,no flooding area,0.0,,1.0,"yes, certificate in accordance",,1930.0,,,Double glass,,1.0,,,,,,,,,,1.0,,,3.0,,Fully equipped,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD26880,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd26880,apartment,,2.0,seraing,87.0,0.0,1.0,1.0,Gas,,,1.0,,no flooding area,0.0,On contract,0.0,,,1970.0,,,,7.0,1.0,,North-east,,,,,9.0,1.0,,,,,7.0,,Partially equipped,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD26881,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd26881,apartment,,2.0,seraing,87.0,0.0,1.0,1.0,Gas,,,1.0,,no flooding area,0.0,On contract,0.0,,,1970.0,,,,7.0,1.0,,North-east,,,,,9.0,1.0,,,,,7.0,,Partially equipped,,,,17.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD28078,https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd28078,apartment,149000.0,1.0,seraing,66.0,0.0,1.0,1.0,Gas,,,1.0,,,,On contract,,,,,,,Double glass,8.0,1.0,,,,,,,8.0,,,,,,,,Fully equipped,,,,12.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD36059,https://immovlan.be/en/detail/ground-floor/for-sale/4100/seraing/vbd36059,apartment,99000.0,1.0,seraing,50.0,0.0,1.0,0.0,,,,1.0,,no flooding area,0.0,On contract,,"yes, certificate in accordance",,1968.0,,,,,,,,,,,,,0.0,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD36191,https://immovlan.be/en/detail/apartment/for-sale/4100/boncelles/vbd36191,apartment,119000.0,1.0,boncelles,50.0,0.0,1.0,1.0,,,,1.0,2.0,no flooding area,0.0,On contract,1.0,"No, certificate does not comply",,1970.0,,,,5.0,,,,,,,,5.0,0.0,,,,,7.0,,Fully equipped,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD37908,https://immovlan.be/en/detail/studio/for-sale/4101/jemeppe/vbd37908,apartment,171000.0,1.0,jemeppe,45.0,,1.0,1.0,,,,1.0,2.0,no flooding area,0.0,,0.0,"yes, certificate in accordance",,,,,Double glass,2.0,,,,,,,,4.0,0.0,,,,,3.0,,Fully equipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
VBD37909,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbd37909,apartment,190000.0,1.0,jemeppe,65.0,,1.0,1.0,,,,1.0,2.0,no flooding area,0.0,,0.0,"yes, certificate in accordance",,,,,Double glass,2.0,,,,,,,,8.0,0.0,,,,,3.0,,Fully equipped,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
VBD01428,https://immovlan.be/en/detail/apartment/for-sale/4102/ougree/vbd01428,apartment,185000.0,2.0,ougree,90.0,0.0,1.0,1.0,,,,1.0,2.0,no flooding area,0.0,On contract,,,,,,,Double glass,8.0,1.0,,East,,,,,10.0,1.0,,,,,8.0,,Fully equipped,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAX62286,https://immovlan.be/en/detail/apartment/for-sale/4100/boncelles/vax62286,apartment,249000.0,5.0,boncelles,141.0,0.0,1.0,0.0,Gas,,,,,no flooding area,,,,,,,,,Double glass,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBD37910,https://immovlan.be/en/detail/apartment/for-sale/4101/jemeppe/vbd37910,apartment,223500.0,2.0,jemeppe,95.0,,1.0,1.0,,,,1.0,2.0,no flooding area,0.0,,0.0,"yes, certificate in accordance",,,,,Double glass,2.0,,,,,,,,7.0,0.0,,,,,3.0,,Fully equipped,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
VBC05566,https://immovlan.be/en/detail/apartment/for-sale/4102/ougree/vbc05566,apartment,299000.0,2.0,ougree,89.0,0.0,1.0,0.0,,,,1.0,2.0,no flooding area,0.0,On contract,,"yes, certificate in accordance",,2017.0,,,Double glass,,1.0,,South-east,,,,,25.0,0.0,,1.0,,,,,Fully equipped,,,,9.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
